Date,Open,High,Low,Close,Adj Close,Volume
4/20/2006,65.440002,65.915001,65.290001,65.555,47.005562,115800
4/21/2006,65.889999,65.900002,65.305,65.525002,46.984055,704200
4/24/2006,65.464996,65.464996,65.129997,65.334999,46.847805,196000
4/25/2006,65.364998,65.5,64.93,65.125,46.697235,158800
4/26/2006,65.254997,65.525002,65.084999,65.139999,46.70797,260400
4/27/2006,64.739998,65.684998,64.669998,65.330002,46.844223,313200
4/28/2006,65.300003,65.669998,65.254997,65.455002,46.933853,155400
5/1/2006,65.735001,65.75,65.095001,65.139999,46.70797,403400
5/2/2006,65.464996,65.550003,65.300003,65.525002,46.984055,188600
5/3/2006,65.480003,65.535004,65.129997,65.334999,46.847805,196000
5/4/2006,65.644997,65.730003,65.425003,65.639999,47.066494,245800
5/5/2006,65.870003,66.379997,65.870003,66.199997,47.468048,428800
5/8/2006,66.235001,66.385002,66.184998,66.260002,47.511078,267800
5/9/2006,66.235001,66.370003,66.175003,66.254997,47.507477,577200
5/10/2006,66.239998,66.290001,65.904999,66.165001,47.442963,677600
5/11/2006,66.029999,66.040001,65.195,65.309998,46.829891,310200
5/12/2006,65,65.184998,64.425003,64.434998,46.202473,431600
5/15/2006,64.205002,64.555,64.004997,64.504997,46.252659,304400
5/16/2006,64.625,64.669998,64.214996,64.300003,46.105679,786400
5/17/2006,64.025002,64.209999,63.125,63.125,45.263157,654400
5/18/2006,63.345001,63.66,62.779999,62.830002,45.051624,627600
5/19/2006,63.049999,63.424999,62.535,63.185001,45.306183,636000
5/22/2006,62.779999,63.189999,62.294998,62.810001,45.037289,405600
5/23/2006,63.424999,63.48,62.310001,62.32,44.685936,2607000
5/24/2006,62.32,62.965,61.860001,62.535,44.840088,788000
5/25/2006,63,63.400002,62.794998,63.400002,45.460323,282400
5/26/2006,63.610001,63.775002,63.375,63.759998,45.718475,350800
5/30/2006,63.705002,63.705002,62.605,62.605,44.890289,415400
5/31/2006,62.950001,63.345001,62.845001,63.345001,45.420895,402600
6/1/2006,63.349998,64.150002,63.23,64.150002,45.998119,246000
6/2/2006,64.459999,64.5,63.915001,64.275002,46.087753,370600
6/5/2006,64.025002,64.120003,63.040001,63.195,45.313347,275200
6/6/2006,63.275002,63.360001,62.445,62.91,45.108994,599400
6/7/2006,63.025002,63.389999,62.5,62.5,44.814999,213000
6/8/2006,62.275002,62.654999,61.380001,62.439999,44.77198,996600
6/9/2006,62.779999,62.865002,62.185001,62.200001,44.599888,277200
6/12/2006,62.555,62.555,61.369999,61.384998,44.015503,536200
6/13/2006,61.334999,61.799999,60.630001,60.654999,43.492054,1091200
6/14/2006,60.599998,61.099998,60.5,61.040001,43.768127,2880400
6/15/2006,61.650002,62.605,61.310001,62.450001,44.779148,554000
6/16/2006,62.450001,62.450001,61.93,62.125,44.54612,415400
6/19/2006,62.400002,62.445,61.455002,61.5,44.097969,461400
6/20/2006,61.549999,61.985001,61.465,61.514999,44.108723,2345200
6/21/2006,61.674999,62.485001,61.555,62.200001,44.599888,226400
6/22/2006,62.200001,62.200001,61.665001,61.860001,44.356091,385800
6/23/2006,61.919998,62.334999,61.700001,61.955002,44.424213,485600
6/26/2006,61.950001,62.044998,61.654999,61.990002,44.642059,277600
6/27/2006,61.950001,62.18,61.400002,61.400002,44.217159,238600
6/28/2006,61.674999,61.834999,61.264999,61.834999,44.530434,202200
6/29/2006,62.099998,63.185001,62.099998,63.185001,45.502644,400800
6/30/2006,63.455002,63.459999,63.029999,63.154999,45.481037,463000
7/3/2006,63.5,63.66,63.290001,63.639999,45.830315,199800
7/5/2006,63.240002,63.325001,62.84,63.119999,45.455845,324600
7/6/2006,63.244999,63.509998,63.099998,63.325001,45.603458,194000
7/7/2006,63.325001,63.365002,62.674999,62.799999,45.225388,2556200
7/10/2006,63,63.220001,62.705002,62.875,45.279385,333400
7/11/2006,62.865002,63.150002,62.43,63.105,45.44503,243600
7/12/2006,63.134998,63.150002,62.32,62.43,44.95892,227000
7/13/2006,62.099998,62.25,61.5,61.5,44.289196,433400
7/14/2006,61.349998,61.535,60.775002,61.139999,44.029915,689800
7/17/2006,61.060001,61.419998,60.900002,61.035,43.954308,489800
7/18/2006,61.060001,61.389999,60.514999,61.240002,44.101948,419600
7/19/2006,61.43,62.5,61.43,62.25,44.829304,469400
7/20/2006,62.490002,62.525002,61.615002,61.615002,44.371998,252400
7/21/2006,61.650002,61.689999,61.084999,61.125,44.019119,304600
7/24/2006,61.450001,62.330002,61.404999,62.314999,44.876118,235000
7/25/2006,62.174999,62.855,62.115002,62.525002,45.027336,338200
7/26/2006,62.549999,62.955002,62.264999,62.695,45.149757,211400
7/27/2006,62.974998,63.035,62.255001,62.535,45.034527,223800
7/28/2006,62.560001,63.23,62.560001,63.084999,45.430603,293600
7/31/2006,63.07,63.195,62.919998,63.080002,45.427021,233800
8/1/2006,62.825001,62.849998,62.5,62.755001,45.192966,211400
8/2/2006,63.014999,63.41,62.965,63.150002,45.477448,171000
8/3/2006,62.700001,63.5,62.68,63.290001,45.578259,172000
8/4/2006,63.900002,63.985001,62.945,63.259998,45.556644,258600
8/7/2006,63.145,63.209999,62.875,63.049999,45.405411,153200
8/8/2006,63.220001,63.400002,62.605,62.759998,45.196575,208400
8/9/2006,63.209999,63.349998,62.400002,62.439999,44.966125,314600
8/10/2006,62.220001,62.805,62.174999,62.68,45.138966,164000
8/11/2006,62.695,62.695,62.205002,62.485001,44.998528,433800
8/14/2006,62.875,63.105,62.470001,62.599998,45.081348,194800
8/15/2006,63.200001,63.485001,62.970001,63.400002,45.657455,294000
8/16/2006,63.665001,64.080002,63.630001,64.019997,46.10397,292800
8/17/2006,63.974998,64.315002,63.884998,64.165001,46.208378,653400
8/18/2006,64.239998,64.419998,63.900002,64.419998,46.392021,448400
8/21/2006,64.089996,64.184998,63.955002,64.175003,46.21558,278200
8/22/2006,64.004997,64.315002,63.950001,64.195,46.229992,200200
8/23/2006,64.129997,64.275002,63.599998,63.884998,46.006748,167600
8/24/2006,64.080002,64.080002,63.650002,63.880001,46.003136,175200
8/25/2006,63.900002,64.105003,63.77,63.904999,46.021152,297800
8/28/2006,63.724998,64.364998,63.724998,64.275002,46.287609,214000
8/29/2006,64.220001,64.474998,63.93,64.400002,46.377617,203600
8/30/2006,64.455002,64.610001,64.415001,64.540001,46.478424,240200
8/31/2006,64.639999,64.690002,64.449997,64.529999,46.471241,349000
9/1/2006,64.824997,64.985001,64.595001,64.904999,46.741302,154800
9/5/2006,64.910004,65.114998,64.764999,65.035004,46.834908,340000
9/6/2006,64.775002,64.775002,64.285004,64.339996,46.3344,169400
9/7/2006,64.105003,64.394997,63.884998,64.099998,46.161575,299200
9/8/2006,64.050003,64.290001,64.014999,64.230003,46.255192,169200
9/11/2006,64.139999,64.404999,63.755001,64.25,46.269604,345200
9/12/2006,64.389999,65.029999,64.32,64.980003,46.795311,158800
9/13/2006,65.050003,65.379997,64.864998,65.324997,47.043766,213800
9/14/2006,65.199997,65.245003,65.025002,65.184998,46.942955,499400
9/15/2006,65.495003,65.574997,65.245003,65.339996,47.054554,251800
9/18/2006,65.269997,65.595001,65.195,65.389999,47.090569,275400
9/19/2006,65.525002,65.525002,64.860001,65.220001,46.968143,276400
9/20/2006,65.574997,65.775002,65.43,65.610001,47.249004,314400
9/21/2006,65.75,65.775002,65.095001,65.199997,46.953739,195400
9/22/2006,65.095001,65.184998,64.790001,65.035004,46.834908,177200
9/25/2006,64.940002,65.440002,64.510002,65.324997,47.235867,497400
9/26/2006,65.324997,65.779999,65.175003,65.779999,47.564865,1265000
9/27/2006,65.75,66,65.675003,65.860001,47.622723,188400
9/28/2006,65.974998,66.059998,65.669998,65.925003,47.669739,229400
9/29/2006,65.875,66,65.720001,65.720001,47.521503,310200
10/2/2006,65.75,65.894997,65.440002,65.535004,47.38773,299400
10/3/2006,65.449997,65.805,65.209999,65.635002,47.460033,200600
10/4/2006,65.550003,66.385002,65.455002,66.330002,47.962574,673000
10/5/2006,66.400002,66.699997,66.300003,66.650002,48.193974,424800
10/6/2006,66.559998,66.559998,66.209999,66.519997,48.09996,562000
10/9/2006,66.510002,66.709999,66.345001,66.584999,48.146957,148000
10/10/2006,66.699997,66.834999,66.535004,66.735001,48.255417,204200
10/11/2006,66.650002,66.794998,66.25,66.614998,48.168663,202400
10/12/2006,66.889999,67.315002,66.794998,67.279999,48.649536,220200
10/13/2006,67.324997,67.540001,67.195,67.514999,48.819427,193000
10/16/2006,67.514999,67.760002,67.425003,67.699997,48.953201,252000
10/17/2006,67.540001,67.57,67.044998,67.434998,48.76157,392600
10/18/2006,67.925003,67.925003,67.279999,67.529999,48.830299,182800
10/19/2006,67.495003,67.68,67.324997,67.605003,48.88451,184000
10/20/2006,67.684998,67.684998,67.360001,67.584999,48.870056,117800
10/23/2006,67.394997,68.010002,67.339996,67.875,49.079739,441400
10/24/2006,67.845001,68.040001,67.699997,68.040001,49.199051,254800
10/25/2006,68.074997,68.300003,67.910004,68.264999,49.361744,187600
10/26/2006,68.535004,68.675003,68.125,68.625,49.622066,423600
10/27/2006,68.519997,68.57,68.010002,68.099998,49.242455,460800
10/30/2006,67.989998,68.269997,67.824997,68.125,49.260521,221800
10/31/2006,68.264999,68.32,67.794998,68.040001,49.199051,211200
11/1/2006,68.345001,68.349998,67.464996,67.489998,48.801357,335600
11/2/2006,67.434998,67.559998,67.230003,67.449997,48.772434,157200
11/3/2006,67.68,67.75,67.209999,67.440002,48.765209,122800
11/6/2006,67.510002,68.290001,67.510002,68.190002,49.307549,254600
11/7/2006,68.349998,68.644997,68.199997,68.425003,49.477451,252800
11/8/2006,68.165001,68.714996,68.019997,68.599998,49.603977,231200
11/9/2006,68.760002,68.760002,68.099998,68.224998,49.332832,220800
11/10/2006,68.279999,68.379997,68.099998,68.379997,49.444912,165400
11/13/2006,68.434998,68.705002,68.285004,68.535004,49.556999,188400
11/14/2006,68.800003,69.099998,68.315002,69.07,49.94384,703000
11/15/2006,69.150002,69.550003,69.095001,69.330002,50.131847,285000
11/16/2006,69.550003,69.599998,69.375,69.480003,50.240307,501600
11/17/2006,69.224998,69.449997,69.129997,69.445,50.215008,370600
11/20/2006,69.550003,69.654999,69.349998,69.485001,50.243938,249200
11/21/2006,69.610001,69.665001,69.445,69.665001,50.374073,282800
11/22/2006,69.824997,69.879997,69.620003,69.860001,50.515072,168800
11/24/2006,69.580002,69.824997,69.5,69.654999,50.366837,130000
11/27/2006,69.625,69.625,68.550003,68.550003,49.567841,489200
11/28/2006,68.474998,68.870003,68.360001,68.809998,49.755836,326000
11/29/2006,69.139999,69.574997,69.105003,69.514999,50.265625,312200
11/30/2006,69.650002,69.894997,69.254997,69.625,50.345169,342800
12/1/2006,69.724998,69.730003,68.894997,69.43,50.20414,248000
12/4/2006,69.589996,70.205002,69.580002,70.110001,50.695866,360600
12/5/2006,70.239998,70.425003,70.084999,70.364998,50.880241,237400
12/6/2006,70.375,70.464996,70.160004,70.324997,50.851303,197000
12/7/2006,70.510002,70.559998,70,70.010002,50.62355,159200
12/8/2006,70.065002,70.385002,69.830002,70.129997,50.710327,204000
12/11/2006,70.220001,70.415001,70.089996,70.279999,50.818779,209600
12/12/2006,70.290001,70.305,69.815002,70.169998,50.739239,186000
12/13/2006,70.519997,70.519997,70.139999,70.290001,50.826008,281000
12/14/2006,70.370003,70.910004,70.349998,70.824997,51.212845,280400
12/15/2006,71.144997,71.144997,70.805,70.845001,51.227333,309000
12/18/2006,71.025002,71.084999,70.449997,70.555,51.017628,274600
12/19/2006,70.400002,70.764999,70.114998,70.654999,51.089931,305800
12/20/2006,70.75,70.879997,70.57,70.625,51.068253,228800
12/21/2006,70.745003,70.794998,70.199997,70.349998,50.869392,406800
12/22/2006,70.074997,70.074997,69.595001,69.599998,50.583046,409200
12/26/2006,69.68,70.019997,69.629997,70.004997,50.877388,219400
12/27/2006,70.230003,70.535004,70.230003,70.485001,51.226227,274000
12/28/2006,70.540001,70.540001,70.264999,70.385002,51.153568,358400
12/29/2006,70.425003,70.514999,70,70.105003,50.950077,433800
1/3/2007,70.574997,70.68,69.525002,69.974998,50.855591,798600
1/4/2007,69.974998,70.294998,69.584999,70.114998,50.957329,3305000
1/5/2007,70,70,69.425003,69.559998,50.553978,382000
1/8/2007,69.760002,69.904999,69.324997,69.815002,50.739319,299000
1/9/2007,69.949997,69.949997,69.425003,69.815002,50.739319,267000
1/10/2007,69.589996,70.050003,69.485001,69.970001,50.851959,359200
1/11/2007,70.175003,70.654999,70.099998,70.5,51.237125,336400
1/12/2007,70.550003,70.964996,70.449997,70.964996,51.575085,346200
1/16/2007,71.074997,71.074997,70.75,70.830002,51.476971,390000
1/17/2007,70.785004,71.07,70.730003,70.879997,51.513309,334000
1/18/2007,70.879997,70.934998,70.400002,70.5,51.237125,444600
1/19/2007,70.400002,70.794998,70.400002,70.775002,51.436989,328600
1/22/2007,70.845001,70.845001,70.260002,70.495003,51.233513,379600
1/23/2007,70.480003,70.885002,70.349998,70.695,51.378868,295400
1/24/2007,70.900002,71.339996,70.75,71.32,51.833088,284800
1/25/2007,71.410004,71.410004,70.415001,70.519997,51.251663,425400
1/26/2007,70.735001,70.775002,70.205002,70.474998,51.218967,192600
1/29/2007,70.584999,70.779999,70.370003,70.489998,51.22987,274600
1/30/2007,70.735001,70.894997,70.550003,70.894997,51.524204,190800
1/31/2007,70.834999,71.550003,70.705002,71.410004,51.898491,272000
2/1/2007,71.599998,71.855003,71.485001,71.82,52.196484,452400
2/2/2007,71.910004,71.995003,71.75,71.910004,52.261894,468800
2/5/2007,72,72,71.724998,71.995003,52.323658,306000
2/6/2007,72.150002,72.150002,71.720001,72,52.327297,386200
2/7/2007,72.209999,72.305,71.995003,72.235001,52.498085,511400
2/8/2007,71.989998,72.220001,71.824997,72.144997,52.432667,178200
2/9/2007,72.150002,72.32,71.330002,71.599998,52.036606,591800
2/12/2007,71.699997,71.699997,71.199997,71.345001,51.851276,273400
2/13/2007,71.400002,71.949997,71.400002,71.949997,52.290951,235600
2/14/2007,72.065002,72.529999,72,72.43,52.639805,361400
2/15/2007,72.474998,72.565002,72.305,72.445,52.650677,396800
2/16/2007,72.324997,72.495003,72.205002,72.495003,52.687042,323800
2/20/2007,72.449997,72.785004,72.154999,72.709999,52.843304,372400
2/21/2007,72.565002,72.760002,72.379997,72.739998,52.865101,348200
2/22/2007,72.894997,72.949997,72.379997,72.714996,52.846947,293800
2/23/2007,72.610001,72.639999,72.294998,72.480003,52.676136,239600
2/26/2007,72.699997,72.824997,72.139999,72.385002,52.607082,396200
2/27/2007,71.574997,71.639999,67.584999,69.699997,50.655701,1636800
2/28/2007,70.014999,70.675003,69.699997,70.25,51.055458,942400
3/1/2007,68.980003,70.389999,68.684998,70.050003,50.91011,1121000
3/2/2007,69.775002,70.010002,69.025002,69.050003,50.183353,387000
3/5/2007,68.400002,69.285004,68.165001,68.25,49.601933,808200
3/6/2007,68.849998,69.644997,68.800003,69.400002,50.437702,541200
3/7/2007,69.489998,69.790001,69.275002,69.345001,50.397728,320200
3/8/2007,69.974998,70.18,69.695,69.925003,50.819241,474800
3/9/2007,70.400002,70.400002,69.660004,69.949997,50.83741,600800
3/12/2007,69.925003,70.285004,69.790001,70.135002,50.971897,242000
3/13/2007,69.75,70,68.739998,68.875,50.056145,451400
3/14/2007,68.879997,69.235001,68.050003,69.224998,50.310501,543000
3/15/2007,69.315002,69.629997,69.125,69.5,50.510384,331800
3/16/2007,69.485001,69.699997,69.07,69.199997,50.292343,192200
3/19/2007,69.699997,70.07,69.555,69.989998,50.866497,519400
3/20/2007,70.095001,70.464996,69.919998,70.449997,51.200821,359200
3/21/2007,70.599998,71.779999,70.394997,71.574997,52.018402,377600
3/22/2007,71.800003,71.800003,71.385002,71.614998,52.047489,302200
3/23/2007,71.714996,71.839996,71.574997,71.754997,52.149246,600000
3/26/2007,71.550003,71.550003,70.775002,71.330002,52.062008,380600
3/27/2007,71.300003,71.300003,70.860001,71.044998,51.854,383800
3/28/2007,70.860001,70.910004,70.324997,70.580002,51.514614,663600
3/29/2007,71.224998,71.224998,70.269997,70.775002,51.656929,863000
3/30/2007,71.025002,71.110001,70.120003,70.735001,51.62775,493200
4/2/2007,70.989998,70.989998,70.525002,70.910004,51.75547,342800
4/3/2007,71.375,71.720001,71.144997,71.555,52.226238,216600
4/4/2007,71.57,72.120003,71.425003,71.629997,52.280968,1362600
4/5/2007,71.629997,71.945,71.550003,71.830002,52.42696,411800
4/9/2007,72.114998,72.120003,71.849998,71.915001,52.488998,335800
4/10/2007,71.974998,72.139999,71.940002,72.114998,52.634968,237600
4/11/2007,72.224998,72.224998,71.510002,71.654999,52.299221,265400
4/12/2007,71.525002,72.125,71.400002,72.125,52.642262,316200
4/13/2007,72.254997,72.364998,71.925003,72.364998,52.817451,235200
4/16/2007,72.675003,73.150002,72.675003,73.095001,53.350258,697600
4/17/2007,73.199997,73.394997,73.044998,73.209999,53.434174,307600
4/18/2007,73.050003,73.449997,72.970001,73.275002,53.481636,847000
4/19/2007,72.889999,73.294998,72.739998,73.139999,53.38308,452600
4/20/2007,73.699997,73.82,73.43,73.790001,53.857491,387800
4/23/2007,73.824997,73.93,73.559998,73.644997,53.751675,231200
4/24/2007,73.809998,73.809998,73.25,73.635002,53.744392,185400
4/25/2007,74.114998,74.375,73.690002,74.290001,54.222462,330400
4/26/2007,74.334999,74.445,74.059998,74.315002,54.2407,376600
4/27/2007,74.205002,74.385002,73.989998,74.235001,54.182281,554800
4/30/2007,74.375,74.375,73.565002,73.580002,53.704235,471000
5/1/2007,73.650002,73.779999,73.220001,73.745003,53.824665,310000
5/2/2007,73.925003,74.449997,73.824997,74.290001,54.222462,438600
5/3/2007,74.345001,74.669998,74.315002,74.620003,54.463295,406400
5/4/2007,74.904999,74.989998,74.555,74.839996,54.623875,440400
5/7/2007,74.885002,75.040001,74.885002,74.959999,54.71146,329800
5/8/2007,74.690002,74.900002,74.474998,74.885002,54.6567,349600
5/9/2007,74.790001,75.254997,74.525002,75.150002,54.85014,423600
5/10/2007,74.934998,74.985001,74.099998,74.205002,54.160404,513000
5/11/2007,74.464996,74.904999,74.324997,74.900002,54.667667,279800
5/14/2007,74.989998,75.095001,74.43,74.675003,54.503441,419400
5/15/2007,74.849998,75.175003,74.470001,74.474998,54.357475,439000
5/16/2007,74.834999,75.114998,74.470001,75.114998,54.824589,676800
5/17/2007,75.050003,75.254997,74.830002,74.934998,54.693211,290600
5/18/2007,75.25,75.540001,75.160004,75.495003,55.101959,263800
5/21/2007,75.540001,75.985001,75.504997,75.709999,55.258873,502600
5/22/2007,75.805,76,75.644997,75.699997,55.251553,446200
5/23/2007,76.025002,76.220001,75.639999,75.660004,55.222374,426000
5/24/2007,75.785004,76.014999,74.75,74.885002,54.6567,859800
5/25/2007,75.224998,75.419998,75.035004,75.25,54.923122,289400
5/29/2007,75.480003,75.695,75.235001,75.550003,55.142094,242600
5/30/2007,75.125,76.199997,75.125,76.199997,55.616524,295200
5/31/2007,76.425003,76.470001,76.120003,76.32,55.704102,245400
6/1/2007,76.525002,76.785004,76.400002,76.629997,55.930363,456600
6/4/2007,76.529999,76.809998,76.360001,76.754997,56.021599,265800
6/5/2007,76.57,76.57,76.07,76.364998,55.736919,390400
6/6/2007,76.120003,76.120003,75.455002,75.584999,55.167652,544000
6/7/2007,75.485001,75.565002,74.095001,74.095001,54.080124,791800
6/8/2007,74.400002,75.144997,74.084999,75.110001,54.820957,1175600
6/11/2007,75.010002,75.474998,74.860001,75.199997,54.886654,882000
6/12/2007,74.93,75.235001,74.275002,74.275002,54.211506,408000
6/13/2007,74.769997,75.434998,74.625,75.434998,55.058151,488400
6/14/2007,75.514999,76.055,75.514999,75.974998,55.45229,445000
6/15/2007,76.514999,76.660004,76.290001,76.379997,55.747894,364000
6/18/2007,76.474998,76.540001,76.18,76.260002,55.660297,532800
6/19/2007,76.199997,76.5,76.004997,76.470001,55.81358,588000
6/20/2007,76.654999,76.654999,75.440002,75.464996,55.080055,806200
6/21/2007,75.434998,75.925003,75.010002,75.839996,55.353752,957400
6/22/2007,75.5,75.690002,74.879997,75.199997,54.886654,670600
6/25/2007,74.739998,75.205002,74.150002,74.385002,54.498703,642600
6/26/2007,74.720001,74.745003,73.75,73.779999,54.055443,603000
6/27/2007,73.745003,74.870003,73.580002,74.870003,54.854008,456600
6/28/2007,74.849998,75.275002,74.805,74.860001,54.846684,310800
6/29/2007,75.154999,75.43,74.269997,74.690002,54.722141,292400
7/2/2007,74.75,75.629997,74.75,75.555,55.355919,412600
7/3/2007,75.75,75.894997,75.675003,75.879997,55.594009,221400
7/5/2007,75.985001,75.985001,75.5,75.839996,55.564713,375800
7/6/2007,75.974998,76.294998,75.695,76.260002,55.872425,285400
7/9/2007,76.425003,76.425003,76.010002,76.220001,55.843117,272400
7/10/2007,75.875,75.955002,75.089996,75.175003,55.077503,365000
7/11/2007,75.165001,75.739998,74.955002,75.724998,55.480453,417200
7/12/2007,76.059998,76.964996,75.949997,76.870003,56.319332,375800
7/13/2007,76.910004,77.334999,76.800003,77.099998,56.487846,341600
7/16/2007,77.120003,77.355003,76.864998,77.044998,56.447559,338400
7/17/2007,77.095001,77.305,76.910004,77,56.414581,493600
7/18/2007,76.419998,76.885002,76.175003,76.824997,56.286366,984400
7/19/2007,77.190002,77.269997,76.964996,77.010002,56.421932,335200
7/20/2007,77.089996,77.089996,75.959999,76.32,55.916378,795600
7/23/2007,76.599998,76.830002,76.440002,76.470001,56.026291,803200
7/24/2007,75.959999,76.105003,74.805,75.129997,55.044525,619400
7/25/2007,75.584999,75.620003,74.535004,75.144997,55.055515,666400
7/26/2007,74.25,74.629997,72.559998,73.364998,53.751369,996000
7/27/2007,73.584999,74.014999,71.904999,71.985001,52.74033,1243600
7/30/2007,72.470001,73.269997,72.074997,73.050003,53.520596,1127400
7/31/2007,73.675003,73.919998,71.970001,72.050003,52.787956,1254400
8/1/2007,72.035004,72.735001,71.339996,72.474998,53.099319,1423000
8/2/2007,72.724998,73.150002,72.404999,73.089996,53.549896,456400
8/3/2007,72.949997,73,70.855003,71.190002,52.157856,1675600
8/6/2007,71.464996,72.5,70.580002,72.389999,53.03706,1626600
8/7/2007,72.125,73.555,71.970001,72.934998,53.436321,513000
8/8/2007,73.565002,74.449997,73.139999,74.035004,54.242256,1631000
8/9/2007,72.824997,73.625,71.989998,72.025002,52.769611,703200
8/10/2007,71.385002,72.614998,70.860001,71.860001,52.648727,968800
8/13/2007,72.845001,72.845001,72,72,52.751293,1150000
8/14/2007,72.125,72.245003,70.745003,70.745003,51.831818,920200
8/15/2007,70.709999,71.434998,69.595001,69.800003,51.139469,1019000
8/16/2007,69.099998,70.25,67.870003,70.25,51.469151,2626200
8/17/2007,71.860001,72.25,70.410004,71.529999,52.406944,1781400
8/20/2007,71.845001,72,70.945,71.68,52.516869,1095800
8/21/2007,71.525002,72.18,71.415001,71.690002,52.524193,608400
8/22/2007,72.480003,72.745003,72.059998,72.690002,53.256836,1192200
8/23/2007,73.105003,73.120003,72.144997,72.574997,53.172573,1235400
8/24/2007,72.550003,73.425003,72.449997,73.425003,53.795341,994200
8/27/2007,73.214996,73.239998,72.660004,72.660004,53.234848,1178400
8/28/2007,72.285004,72.349998,71.029999,71.169998,52.143204,2046000
8/29/2007,71.540001,72.644997,71.324997,72.584999,53.179897,2224400
8/30/2007,71.900002,72.910004,71.900002,72.394997,53.040714,1506400
8/31/2007,73.214996,73.540001,72.754997,73.110001,53.564564,1065600
9/4/2007,73.050003,74.370003,73.050003,73.959999,54.187298,1268600
9/5/2007,73.565002,73.605003,72.915001,73.309998,53.711063,2152400
9/6/2007,73.330002,73.699997,72.964996,73.529999,53.872261,1160400
9/7/2007,72.550003,72.764999,72.019997,72.464996,53.09198,2222800
9/10/2007,72.654999,72.724998,71.449997,72.154999,52.864868,816200
9/11/2007,72.400002,73.129997,72.394997,73.099998,53.557228,636800
9/12/2007,72.974998,73.470001,72.800003,73.349998,53.740414,997400
9/13/2007,73.459999,73.945,73.279999,73.625,53.941879,753600
9/14/2007,73.154999,73.75,73.129997,73.690002,53.989502,782600
9/17/2007,73.485001,73.550003,73.050003,73.300003,53.703766,573000
9/18/2007,73.669998,75.404999,73.375,75.345001,55.202045,1233200
